"id","sigla_instituicao","uf_instituicao","pais_instituicao","qtd_formacoes"
11762,"WEU","","Estados Unidos","7"
21434,"UPN","","França","7"
3739,"UY1","","Camarões","7"
10025,"BIONORTE","RO","Brasil","7"
10263,"OP","","Inglaterra","7"
4352,"NRC","","Egito","7"
945,"ESPMRJ","RJ","Brasil","7"
19737,"IPQ","SP","Brasil","7"
17916,"ECU","","Austrália","7"
3942,"FEADMINAS","MG","Brasil","7"
3187,"UNERMB","","Venezuela","7"
12961,"UFRAMPEG","PA","Brasil","7"
1812,"UMSB","","Índia","7"
11689,"ICIMAF","","Cuba","7"
16319,"USTB","","Paquistão","7"
587,"PPGHC","RJ","Brasil","7"
19593,"CRANFIELD","","Grã-Bretanha","7"
20176,"WTS","","Estados Unidos","7"
9552,"UNUMERIT","","Holanda","7"
12674,"ENTPE","","França","7"
12015,"FMVZUNESPBTU","SP","Brasil","7"
2164,"LC","","Estados Unidos","7"
7338,"HSG","","Suiça","7"
15430,"CSM","","Grã-Bretanha","7"
3338,"PEDECIBA","","Uruguai","7"
5769,"FPCE","","Portugal","7"
644,"SIM","","Rússia","7"
18990,"UROU","","Uruguai","7"
16046,"UNICENTRO","","Brasil","7"
19146,"UPLA","","Chile","7"
19370,"NAGOYATECHI","","Japão","7"
7661,"DAL","","Canadá","7"
4777,"FATEBOM","SP","Brasil","7"
17774,"USPICMC","SP","Brasil","7"
3661,"EST","BA","Brasil","7"
17860,"IBRATI","AL","Brasil","7"
735,"NYIT","","Estados Unidos","7"
5614,"RIEL","MG","Brasil","7"
13608,"UB","","Iugoslávia","7"
16586,"IGEUNICAMP","SP","Brasil","7"
2042,"UNSAAC","","Peru","7"
20148,"HUCFF","RJ","Brasil","7"
9379,"FAPUNIFESP","SP","Brasil","7"
3114,"AALTOUNIVERSITY","","Finlândia","7"
16555,"PB","PB","Brasil","7"
21260,"UNA","","Peru","7"
2543,"UFGRS","RS","Brasil","7"
17634,"UPE","","Brasil","7"
16624,"FANUT","GO","Brasil","7"
4463,"INJC","RJ","Brasil","7"
19897,"FAETEO","MG","Brasil","7"
12682,"BU","","Grã-Bretanha","7"
13375,"UCM","","Estados Unidos","7"
791,"HC","PR","Brasil","7"
4007,"INRAUMRCSGA","","França","7"
20507,"UNITN","","Itália","7"
19301,"UNINSUBRIA","","Itália","7"
20904,"AWU","RJ","Brasil","7"
16859,"DBS","","Irlanda","7"
3414,"UP8","","França","7"
6355,"POLSL","","Polônia","7"
21497,"PASTEUR","","França","7"
10461,"DIREITOGV","SP","Brasil","7"
9314,"AGH","","Polônia","7"
18436,"UFV","","Espanha","7"
18318,"UFHB","","Costa do Marfim","7"
14242,"WPI","","Estados Unidos","7"
6921,"UCI","","Costa Rica","7"
12774,"UOA","","Nova Zelândia","7"
13128,"LUMC","","Holanda","7"
10694,"USPIP","SP","Brasil","7"
183,"UNIVGOTHENBURG","","Suécia","7"
14010,"UDSC","","Itália","7"
2739,"UG","","Bélgica","7"
13173,"SARAH","DF","Brasil","7"
20594,"UR","","Japão","7"
4881,"UNIPMN","","Itália","7"
151,"UPEFOP","PE","Brasil","7"
17394,"UPCATOLICA","","Chile","7"
11370,"UBAGHDAD","","Iraque","7"
6442,"FIDENE","RS","Brasil","7"
18579,"FPL","","Brasil","7"
16240,"FQUH","","Cuba","7"
14244,"IPECEGE","SP","Brasil","7"
4253,"IPV","","Portugal","7"
11269,"IUB","","Estados Unidos","7"
6907,"UNAB","","Colômbia","7"
11417,"IUSOPHIA","","Itália","7"
19024,"CUEA","MG","Brasil","7"
3347,"INECOL","","México","7"
1568,"PARIS6","","França","7"
15216,"PUGR","","Itália","7"
17980,"URIERECHIM","RS","Brasil","7"
4980,"FMPRS","RS","Brasil","7"
1308,"IHMTUNL","","Portugal","7"
18182,"UK","","República Tcheca","7"
11014,"IAG","","Brasil","7"
5433,"UDSM","","Tanzânia","7"
2649,"GENTUNI","","Bélgica","7"
2216,"LUT","","Inglaterra","7"
12388,"UNESPSJC","SP","Brasil","7"
16249,"UNITUBINGEN","","Alemanha","7"
9687,"UCB","","França","7"
14762,"FEF","SP","Brasil","7"
7940,"FADE","","Portugal","7"
3520,"WUSL","","Estados Unidos","7"
12518,"INF","RJ","Brasil","7"
12632,"BCU","","Inglaterra","7"
2669,"UMICHOCANA","","México","7"
11829,"UOIT","","Canadá","7"
1418,"UNITEC","","Honduras","7"
1703,"NDU","","Estados Unidos","7"
16549,"SAINTALCUIN","","Chile","7"
8308,"AEBRA","ES","Brasil","7"
74,"IPAM","","Portugal","7"
8817,"OVUFRJ","RJ","Brasil","7"
13186,"STAFFORD","","Inglaterra","7"
20272,"ULTH","","Portugal","7"
1616,"DEAKIN","","Austrália","7"
787,"IHE","","Holanda","7"
2158,"CORPO","GO","Brasil","7"
11970,"GASSETEYORTEGA","","Espanha","7"
18921,"UB","","Índia","7"
14216,"CAMBRIDGE","","Grã-Bretanha","7"
18465,"EP","SP","Brasil","7"
15911,"RUC","","China","7"
17485,"UDSG","","Itália","7"
12766,"UM","","Itália","7"
2856,"UKC","","Inglaterra","7"
330,"PPCISUERJ","RJ","Brasil","7"
580,"EAESP","","Brasil","7"
11993,"IGUNB","DF","Brasil","7"
19695,"BIOTRANS","RJ","Brasil","7"
13352,"CHI","","Inglaterra","7"
12043,"HSPMSP","SP","Brasil","7"
4907,"FOSJC","SP","Brasil","7"
21555,"METU","","Turquia","7"
12021,"UATLA","","Portugal","7"
17004,"UG","","Suiça","7"
18926,"UFRLETTRES","","França","7"
3922,"IESAUFG","GO","Brasil","7"
13262,"TUFS","","Japão","7"
16699,"IPEUSP","SP","Brasil","7"
11874,"IAEPP","RS","Brasil","7"
2015,"USPFEARP","SP","Brasil","7"
14903,"UNIVERSITEPARIS","","França","7"
8478,"INALCO","","França","7"
15718,"CORVINUS","","Hungria","7"
12411,"UEL","","Brasil","7"
11739,"CAEEC","SP","Brasil","7"
2868,"A","","Espanha","7"
4016,"HGSE","","Estados Unidos","7"
3125,"UNIMINAS","MG","Brasil","7"
12135,"UORT","","Uruguai","7"
17794,"SRBIAU","","Irã","7"
19754,"IGOTULISBOA","","Portugal","7"
4766,"INT","","França","7"
2762,"UNCCHAPELHILL","","Estados Unidos","7"
7136,"PROARQUFRJ","RJ","Brasil","7"
863,"UHJ","","Israel","7"
17891,"UNIDERC","AL","Brasil","7"
19094,"LBS","","Grã-Bretanha","7"
14598,"FAMED","MG","Brasil","7"
20195,"UNIBEN","","Nigéria","7"
9550,"BAYLOR","","Estados Unidos","7"
6256,"NIH","","Estados Unidos","7"
10252,"UCMSC","","Cuba","7"
6998,"UNIDERC","","Brasil","7"
19235,"FATER","PE","Brasil","7"
2837,"ACSC","SP","Brasil","7"
20813,"DELSOL","","Paraguai","7"
14428,"FATEBE","PA","Brasil","7"
15882,"FUNIBER","","México","7"
5525,"UNITEC","MG","Brasil","7"
319,"UVSQY","","França","7"
21545,"FAUEL","PR","Brasil","7"
8875,"PPECOPPEUFRJ","RJ","Brasil","6"
5061,"BIONORTE","PA","Brasil","6"
16754,"CSL","","Estados Unidos","6"
9367,"CIESA","AM","Brasil","6"
21202,"ICSTM","","Grã-Bretanha","6"
6955,"UNIXAVIER","SP","Brasil","6"
13514,"CIN","PE","Brasil","6"
8381,"UJC","","Espanha","6"
12215,"IPPN","RJ","Brasil","6"
12658,"LNU","","Suécia","6"
12256,"HSE","","Rússia","6"
12076,"BWC","","Estados Unidos","6"
17875,"SENACREGISTRO","SP","Brasil","6"
235,"NEOMA","","França","6"
21479,"COPPEUFRJ","","Brasil","6"
18757,"ACSIR","","Índia","6"
19640,"SUN","","Itália","6"
4758,"FAMEVUFU","MG","Brasil","6"
14793,"QUI","RJ","Brasil","6"
44,"NTUA","","Grécia","6"
5133,"MU","","Canadá","6"
17461,"UFPAIECOS","PA","Brasil","6"
18067,"VENI","","Estados Unidos","6"
4436,"RS","RS","Brasil","6"
20163,"MHFREIBURG","","Alemanha","6"
14857,"JHSPH","","Estados Unidos","6"
15467,"HAU","","China","6"
3567,"IEPGEST","RS","Brasil","6"
10528,"CDU","","Austrália","6"
17553,"ESSCUSP","SP","Brasil","6"
7422,"IFEC","","Argentina","6"
5711,"WLU","","Canadá","6"
5115,"CU","","Turquia","6"
2002,"UO","","Alemanha","6"
18357,"UNESPFCL","SP","Brasil","6"
5164,"UNIFMU","SP","Brasil","6"
10404,"UNELA","","Costa Rica","6"
19537,"M","SP","Brasil","6"
12486,"ADUFES","ES","Brasil","6"
11178,"FHEMOAM","AM","Brasil","6"
2959,"RFA","","Alemanha","6"
10871,"INESP","MG","Brasil","6"
4738,"PSE","","França","6"
2516,"NTU","","Cingapura","6"
19010,"IFRR","RR","Brasil","6"
1410,"UCAFARNHAM","","Inglaterra","6"
1118,"HUST","","China","6"
9332,"UDELCENTRO","","Peru","6"
15331,"GB","","Grã-Bretanha","6"
11003,"UDECHILE","","Chile","6"
9590,"TMPU","","Japão","6"
20231,"TAT","","Japão","6"
872,"IESAEFGVRJ","RJ","Brasil","6"
12955,"IAUNAM","","México","6"
10185,"FCAPUPE","PE","Brasil","6"
14956,"UOGUELPH","","Canadá","6"
7550,"FACID","PI","Brasil","6"
21231,"UOTAGO","","Nova Zelândia","6"
20782,"PGEHA","SP","Brasil","6"
15661,"FESL","SP","Brasil","6"
20560,"HEMU","","Suiça","6"
12329,"FRA","","França","6"
16458,"UNEWCASTLE","","Austrália","6"
9511,"UTOULOUSEI","","França","6"
15353,"FACPP","CE","Brasil","6"
4792,"FEUNB","DF","Brasil","6"
4692,"USP","PR","Brasil","6"
2116,"FCPL","MG","Brasil","6"
14312,"UCANTERBURY","","Nova Zelândia","6"
19051,"UOFMN","","Estados Unidos","6"
4851,"EMEVUFBA","BA","Brasil","6"
15343,"UD","","Inglaterra","6"
12881,"UNITER","","Paraguai","6"
11000,"IEPES","RJ","Brasil","6"
18900,"EMAC","GO","Brasil","6"
16333,"IUKB","","Argentina","6"
1137,"KHNU","","Ucrânia","6"
2424,"PSUS","","Itália","6"
13369,"ESNECA","","Espanha","6"
7459,"ISEPERJ","RJ","Brasil","6"
19177,"BOURGOGNE","","França","6"
13779,"UWS","","Austrália","6"
6115,"EDESP","SP","Brasil","6"
4431,"UESPIIPLAC","PI","Brasil","6"
6882,"UM","","Grã-Bretanha","6"
5834,"MIZZOU","","Estados Unidos","6"
742,"APMG","PR","Brasil","6"
14593,"RCSI","","Irlanda","6"
6838,"SU","","Grã-Bretanha","6"
11628,"PAA","","Itália","6"
8520,"ABSOULUTE","","Estados Unidos","6"
15585,"EB","DF","Brasil","6"
765,"UNIFUTURO","PB","Brasil","6"
18967,"DSHS","","Alemanha","6"
12181,"PARIS12","","França","6"
15581,"FACISB","SP","Brasil","6"
347,"UNIVDOUALA","","Camarões","6"
8309,"ULETH","","Canadá","6"
19081,"UNII","","Japão","6"
20711,"FSLM","SP","Brasil","6"
20523,"UNARINO","","Colômbia","6"
15036,"UFF","","Bolívia","6"
8519,"UAG","","México","6"
1709,"FAMEDUFMS","MS","Brasil","6"
2052,"IGEOUFRJ","RJ","Brasil","6"
4598,"UAP","","Paraguai","6"
17480,"RENORBIO","RN","Brasil","6"
17548,"UNIFENASBH","MG","Brasil","6"
13192,"YONSEI","","Coréia do Sul","6"
3979,"INSERM","","França","6"
1139,"UMC","","Espanha","6"
2114,"IPVC","","Portugal","6"
15278,"FANUTUFG","GO","Brasil","6"
5445,"PUU","","Vaticano","6"
17433,"ABPC","ES","Brasil","6"
2074,"UNABH","MG","Brasil","6"
17270,"FMUFC","CE","Brasil","6"
7050,"UBX","","França","6"
7057,"UNLAME","","França","6"
2919,"UMOSCOW","","Rússia","6"
9445,"UN","","Grã-Bretanha","6"
736,"FDUSP","","Brasil","6"
11397,"ICT","SP","Brasil","6"
11440,"IGOTUL","","Portugal","6"
471,"UFGGO","GO","Brasil","6"
4306,"FATEFI","PE","Brasil","6"
9048,"ENSP","","França","6"
7504,"DENUFPE","PE","Brasil","6"
10788,"CINVESTAVIPN","","México","6"
7518,"ESAO","DF","Brasil","6"
770,"IUP","","Estados Unidos","6"
7841,"OMMA","","Espanha","6"
11206,"NOVASBE","","Portugal","6"
12227,"FALEG","SP","Brasil","6"
13714,"FFCLRC","SP","Brasil","6"
6686,"BZU","","Paquistão","6"
18902,"VARONA","","Cuba","6"
18146,"UH","","Finlândia","6"
20840,"UTT","","França","6"
812,"UNIPADERBON","","Alemanha","6"
1013,"USJ","","Líbano","6"
916,"HUCFFUFRJ","RJ","Brasil","6"
5263,"ECOSUR","","México","6"
5520,"USMBA","","Marrocos","6"
8672,"UPR","","Estados Unidos","6"
8828,"PPGSA","RJ","Brasil","6"
3900,"UA","","Índia","6"
9175,"UNIRIOJA","","Espanha","6"
17722,"HUJM","MT","Brasil","6"
21481,"FOUFPEL","RS","Brasil","6"
14391,"UA","AM","Brasil","6"
12484,"ESPOL","","Equador","6"
11063,"UGRENOBLEII","","França","6"
15987,"IPCB","","Portugal","6"
15548,"FUNFARME","SP","Brasil","6"
5683,"UDORSAY","","França","6"
6904,"UAP","","Rússia","6"
5765,"UFBAFACED","BA","Brasil","6"
14220,"UNIKOLN","","Alemanha","6"
19696,"AIOU","","Paquistão","6"
9348,"FESP","MG","Brasil","6"
16633,"EU","","Estados Unidos","6"
12647,"UFSCPA","RS","Brasil","6"
16445,"CCU","","Estados Unidos","6"
3839,"LIU","","Estados Unidos","6"
15634,"CUG","","China","6"
9878,"UPT","","Peru","6"
17508,"EMUFMG","MG","Brasil","6"
19399,"UES","RJ","Brasil","6"
13130,"FTBB","DF","Brasil","6"
12140,"GAU","","Alemanha","6"
10645,"TROMSO","","Noruega","6"
21236,"IQCAR","SP","Brasil","6"
3171,"OCU","","Estados Unidos","6"
13046,"IICSCEU","SP","Brasil","6"
15933,"EPN","","Equador","6"
1213,"PUCPR","","Brasil","6"
16297,"SAPIENZA","","Itália","6"
7706,"HHU","","China","6"
12865,"UC","","Alemanha","6"
13676,"UNINORTE","AM","Brasil","6"
13618,"FEMUNICAMP","SP","Brasil","6"
16031,"CTH","","Suécia","6"
4964,"UPEUFPB","PB","Brasil","6"
16734,"LMUM","","Alemanha","6"
1816,"CUFSA","SP","Brasil","6"
15672,"RGU","","Inglaterra","6"
14794,"FMVAUNESP","SP","Brasil","6"
1959,"USCOLORADO","","Estados Unidos","6"
16207,"FIOCRUZAMAZONIA","AM","Brasil","6"
239,"AUST","","Nigéria","6"
7976,"BG","","Sérvia","6"
12287,"JULICH","","Alemanha","6"
8516,"EESC","","Brasil","6"
2808,"FCM","MG","Brasil","6"
12053,"UNISG","","Itália","6"
12950,"KUE","","Alemanha","6"
17148,"IITKANPUR","","Índia","6"
20395,"CARNEGIEMELLON","","Estados Unidos","6"
3658,"IQSCUSP","","Brasil","6"
17286,"UE","","Escócia","6"
21448,"IPENFOUSP","SP","Brasil","6"
18109,"FRB","BA","Brasil","6"
17658,"PUC","","Itália","6"
11999,"KHARKOV","","Ucrânia","6"
12818,"UFRPE","","Brasil","6"
19441,"GC","","Estados Unidos","6"
18871,"IPICYT","","México","6"
16081,"UOB","","Grã-Bretanha","6"
2845,"CIRAD","","França","6"
20123,"ISCMVC","","Cuba","6"
5885,"FDDJ","SP","Brasil","6"
21531,"FOUFRJ","RJ","Brasil","6"
20384,"RUN","","Nigéria","6"
6094,"FACLE","RS","Brasil","6"
161,"FVCCEPPEV","BA","Brasil","6"
8744,"MES","","Cuba","6"
20638,"QMUL","","Grã-Bretanha","6"
10304,"ULASALLEMEXIC","","México","6"
14351,"IICA","","Costa Rica","6"
15125,"UTOHOKU","","Japão","6"
18418,"ICIUFBA","BA","Brasil","6"
4831,"SPRU","","Grã-Bretanha","6"
12919,"UDA","","França","6"
1780,"SU","","Inglaterra","6"
7779,"ISCEDLUANDA","","Angola","6"
1610,"ULAGOS","","Chile","6"
11855,"INDSTATE","","Estados Unidos","6"
9004,"PRG","","Paraguai","6"
20130,"UTSK","","Ucrânia","6"
12940,"UBX2","","França","6"
1045,"IECFORN","RJ","Brasil","6"
19396,"USDA","","Estados Unidos","6"
9359,"IBPEX","PR","Brasil","6"
20160,"INCORUSP","SP","Brasil","6"
9585,"SENACMG","MG","Brasil","6"
2397,"HI","","Islândia","6"
1371,"P8","","França","6"
9226,"UFFRJ","RJ","Brasil","6"
19191,"TAMPERE","","Finlândia","6"
1700,"PUCRIO","","Brasil","6"
12340,"IPCA","","Portugal","6"
18230,"UFRGS","","Brasil","6"
17183,"JS","","Estados Unidos","6"
20447,"FECLESC","CE","Brasil","6"
4441,"ESTC","","Portugal","6"
17799,"SOAS","","Inglaterra","6"
16530,"HFM","","Alemanha","6"
13910,"IEF","","Espanha","6"
11811,"CUU","MG","Brasil","6"
20546,"SUN","","África do Sul","6"
15638,"UNESP","SE","Brasil","6"
4307,"FUNCEFETRJ","RJ","Brasil","6"
9716,"FLACSO","RJ","Brasil","6"
8477,"GOLDSMITHS","","Grã-Bretanha","6"
11300,"UEDA","","Espanha","6"
18823,"UESC","","Brasil","6"
10381,"IAUSCUSP","SP","Brasil","6"
20920,"COLMICH","","México","6"
17898,"SU","","França","6"
12914,"USRV","","Itália","6"
2271,"ENSGN","","França","6"
2233,"UDMII","","França","6"
8377,"USPRIBEIRAO","SP","Brasil","6"
1927,"UI1","","Espanha","6"
674,"IOUSP","","Brasil","6"
5577,"CETUNB","DF","Brasil","6"
19501,"UAG","PE","Brasil","6"
6990,"CENIDET","","México","6"
3592,"UNIJORGE","BA","Brasil","6"
20618,"ESMAT","TO","Brasil","6"
13679,"NESCUFRJ","RJ","Brasil","6"
1975,"ENSCP","","França","6"
5451,"CUHK","","China","6"
21,"FAV","GO","Brasil","6"
21235,"ICTMUMBAI","","Índia","6"
8173,"CPGAJ","SP","Brasil","6"
20831,"EERPUSPRP","SP","Brasil","6"
7828,"FUNIBER","RS","Brasil","6"
13211,"UNIFORT","CE","Brasil","6"
11029,"UNIDERC","PB","Brasil","6"
9763,"OXFORD","","Inglaterra","6"
14305,"FAFAR","MG","Brasil","6"
6044,"UCLY","","França","6"
1953,"HCFMUSP","","Brasil","6"
11531,"HUBU","","China","6"
10680,"FIT","MG","Brasil","6"
12298,"SAIC","","Estados Unidos","6"
19229,"ISCUFMT","MT","Brasil","6"
7440,"IPENCNENUSP","SP","Brasil","6"
4976,"IALS","","Inglaterra","6"
3766,"ISCF","","Cuba","6"
19386,"UNORP","SP","Brasil","6"
20945,"FUCAPE","MA","Brasil","6"
20581,"MUNICZ","","República Tcheca","6"
5280,"AECOM","","Estados Unidos","6"
2744,"UFPR","DF","Brasil","6"
7727,"PROARQFAUUFRJ","RJ","Brasil","6"
1471,"UBORDEAUX","","França","6"
20396,"FAMED","RS","Brasil","6"
1332,"UFPBCAMPUSII","PB","Brasil","6"
1234,"UU","","Suécia","6"
985,"FUNDAHC","GO","Brasil","6"
1159,"FLACSO","","Chile","6"
14739,"ILPC","SP","Brasil","6"
21306,"UFPB","PE","Brasil","6"
11390,"FDRUFPE","PE","Brasil","6"
6395,"UAM","","França","6"
14222,"ICAUFPA","PA","Brasil","6"
1085,"IUCAMRJ","RJ","Brasil","6"
4413,"ISCMC","","Cuba","6"
3799,"ISP","","Cuba","6"
11546,"UNL","","Equador","6"
21044,"GDA","","Polônia","6"
3706,"FOC","SP","Brasil","6"
828,"BW","","Estados Unidos","6"
19955,"UNEFM","","Venezuela","6"
11716,"OU","","Grã-Bretanha","6"
13691,"SHU","","China","6"
20869,"JAIST","","Japão","6"
3287,"IECOS","PA","Brasil","6"
18582,"UOC","","Alemanha","6"
167,"UNIVROUEN","","França","6"
17237,"SOBRATI","PI","Brasil","6"
524,"IAEU","","Espanha","6"
7854,"JWGU","","Alemanha","6"
6278,"IEDSAOPAULO","SP","Brasil","6"
6329,"FIOCRUZIFF","RJ","Brasil","6"
14480,"UNISANTANA","SP","Brasil","6"
19632,"UCCUYO","","Argentina","6"
10443,"UFSM","","Brasil","6"
4098,"TUL","","Estados Unidos","6"
9500,"SBI","RJ","Brasil","6"
1985,"UASSIUT","","Egito","6"
9920,"FTSC","BA","Brasil","6"
13876,"ABECAD","MG","Brasil","6"
20871,"PIPGCF","SP","Brasil","6"
21200,"IUA","","Portugal","6"
848,"ITEGEFIC","RS","Brasil","6"
16181,"ENSIMAG","","França","6"
12417,"IUEM","","Portugal","6"
14963,"FUABC","SP","Brasil","6"
15074,"UFPRLITORAL","PR","Brasil","6"
2339,"HSANHALT","","Alemanha","6"
2805,"DTS","","Estados Unidos","6"
3359,"CIU","","Inglaterra","6"
7305,"UKOREA","","Coréia do Sul","6"
1455,"NCEPU","","China","6"
15519,"UNCPBA","","Argentina","6"
19857,"ZNU","","Irã","6"
10447,"USPIDPC","SP","Brasil","6"
369,"PENNSTATE","","Estados Unidos","5"
15878,"HU","","Israel","5"
13024,"NTSU","","Estados Unidos","5"
2468,"SES","SP","Brasil","5"
12099,"CNIO","","Espanha","5"
2873,"JCU","","República Tcheca","5"
15240,"UCLICH","","Inglaterra","5"
12086,"UG","","Inglaterra","5"
7682,"MHS","","Alemanha","5"
3375,"NOVAFCSH","","Portugal","5"
4124,"UNIVERSITELYON","","França","5"
13101,"ESEFUFRGS","RS","Brasil","5"
1920,"FD","PE","Brasil","5"
7367,"LU","","Canadá","5"
13747,"MISKOLC","","Hungria","5"
2198,"FUNDAP","AP","Brasil","5"
4566,"ICETEC","SP","Brasil","5"
11971,"FAPA","RS","Brasil","5"
20923,"UJORGETADEO","","Colômbia","5"
4128,"SLMANDIC","","Brasil","5"
16637,"TVU","","Inglaterra","5"
20929,"KAI","","Rússia","5"
7494,"ICL","","Grã-Bretanha","5"
7074,"TWENTE","","Holanda","5"
5558,"IGG","RS","Brasil","5"
6235,"PPGHIS","RJ","Brasil","5"
5250,"UZ","","Suiça","5"
18987,"IPPMG","RJ","Brasil","5"
7417,"CITMA","","Cuba","5"
9883,"UNICENTROUNICAM","PR","Brasil","5"
3109,"BOND","","Austrália","5"
14791,"WFAS","","China","5"
1142,"EGFJP","MG","Brasil","5"
18800,"BCM","","Estados Unidos","5"
737,"ACC","","Cuba","5"
9280,"US","","Polônia","5"
16073,"WSB","","Estados Unidos","5"
8373,"FFCLUSPRP","SP","Brasil","5"
6746,"FATEMIG","MG","Brasil","5"
1743,"UAB","","Holanda","5"
11243,"CPDAUFRRJ","RJ","Brasil","5"
5639,"HZI","","Alemanha","5"
2442,"IME","","Brasil","5"
4427,"HKU","","Holanda","5"
7113,"FCNYM","","Argentina","5"
21168,"NPPNUFRJ","RJ","Brasil","5"
11327,"PTE","","Hungria","5"
131,"IBRCUNESP","SP","Brasil","5"
9822,"ESAE","","Portugal","5"
1065,"UNICAL","","Nigéria","5"
20696,"USP","DF","Brasil","5"
12493,"AIIAS","","Filipinas","5"
12620,"CIBIO","","Portugal","5"
1446,"MINHO","","Portugal","5"
19148,"FIOCRUZRO","RO","Brasil","5"
6973,"FICS","BA","Brasil","5"
13800,"KU","","Inglaterra","5"
8559,"CEADEN","","Cuba","5"
9680,"UO","","Espanha","5"
17032,"PEBUFRJ","RJ","Brasil","5"
5908,"UPM","","Malásia","5"
21204,"OBU","","Grã-Bretanha","5"
9941,"UNIBZ","","Itália","5"
14011,"UBT","","Alemanha","5"
11040,"HPU","","Índia","5"
16690,"HUGG","RJ","Brasil","5"
8986,"PPGASUFRJ","RJ","Brasil","5"
11221,"INRIAANTIPOLIS","","França","5"
17720,"FGV","PA","Brasil","5"
18461,"DEP","RJ","Brasil","5"
18261,"ESNP","RJ","Brasil","5"
18248,"EEFDUFRJ","RJ","Brasil","5"
15339,"IUG","","França","5"
20569,"NITT","","Índia","5"
1525,"UEM","","Brasil","5"
8031,"UEVE","","França","5"
9320,"IG","SP","Brasil","5"
6588,"UNICARAGUA","","Nicarágua","5"
4398,"RU","","Holanda","5"
8086,"FIOCRUZ","RO","Brasil","5"
4461,"FST","","Tunísia","5"
11695,"FUNDACAOFTC","BA","Brasil","5"
110,"IFSULCAVG","RS","Brasil","5"
18114,"NYFA","","Estados Unidos","5"
4133,"RUNIV","","Estados Unidos","5"
20190,"SOL","DF","Brasil","5"
11118,"ITCR","","Costa Rica","5"
2794,"FMVZBOTUCATU","SP","Brasil","5"
5547,"US","","Austria","5"
1773,"COPPE","","Brasil","5"
10555,"HUAPUFFEBSERH","RJ","Brasil","5"
1956,"ECI","MG","Brasil","5"
12249,"UVA","","Estados Unidos","5"
19335,"CEUBITE","SP","Brasil","5"
10872,"SUSSEX","","Grã-Bretanha","5"
15840,"NEIM","BA","Brasil","5"
6935,"USFCA","","Estados Unidos","5"
3869,"UCMALV","","Cuba","5"
2355,"UGENEVE","","Suiça","5"
1248,"ISIMA","","França","5"
17904,"UNLV","","Estados Unidos","5"
8824,"CNENPPROV","MG","Brasil","5"
14207,"UU","","Estados Unidos","5"
18801,"CPUT","","África do Sul","5"
3052,"IESA","GO","Brasil","5"
18473,"FACULDADESIDAAM","AM","Brasil","5"
16782,"REMH","RJ","Brasil","5"
5533,"UOSAKA","","Japão","5"
16895,"NAEA","AM","Brasil","5"
7510,"UWF","","Estados Unidos","5"
13537,"ULCO","","França","5"
13821,"SUNYALBANY","","Estados Unidos","5"
15958,"HUAP","RJ","Brasil","5"
15214,"ETH","","Suiça","5"
17999,"BITSPILANI","","Índia","5"
20772,"EMLYON","","França","5"
19819,"PPGASMN","RJ","Brasil","5"
5843,"MHH","","Alemanha","5"
19215,"GREGORIANA","","Itália","5"
15682,"ITV","MG","Brasil","5"
16326,"CNRSLM2N","","França","5"
3097,"HOSPEL","SP","Brasil","5"
6072,"FH","","Alemanha","5"
8384,"URD","","França","5"
19266,"UJMLYON3","","França","5"
19366,"PPGARTES","PA","Brasil","5"
501,"UTFPRMD","PR","Brasil","5"
5949,"EDHEC","","França","5"
8194,"FERNUNI","","Alemanha","5"
6374,"ESPCI","","França","5"
7840,"NGU","","Rússia","5"
20578,"IUL","","Portugal","5"
2127,"UNIARA","","Espanha","5"
18984,"TU","","China","5"
1867,"TUS","","Irlanda","5"
1748,"GCU","","Estados Unidos","5"
5336,"OUC","","China","5"
8860,"FSCBH","MG","Brasil","5"
21035,"SANTOANSELMO","","Itália","5"
19961,"ENS","","França","5"
17873,"BGU","","Belarus","5"
5471,"MAI","","Rússia","5"
6752,"RGU","","Escócia","5"
20327,"ENSLSH","","França","5"
18346,"ULILLEIII","","França","5"
1075,"UZIMBABWE","","Zimbabue","5"
19575,"UDABOL","","Bolívia","5"
4561,"UMT","","Estados Unidos","5"
494,"CGU","","Estados Unidos","5"
9003,"UNIVLILLE","","França","5"
13452,"IMD","","Suiça","5"
2752,"WEILL","","Estados Unidos","5"
7592,"MONTPELLIERIII","","França","5"
12242,"IHEALPARIS3","","França","5"
10717,"FASC","SP","Brasil","5"
14692,"UFMS","DF","Brasil","5"
5829,"FUSP","SP","Brasil","5"
9729,"UNISOB","","Itália","5"
17917,"CALARTS","","Estados Unidos","5"
17059,"UFCGCSTR","PB","Brasil","5"
1068,"IPLAC","PA","Brasil","5"
5415,"KU","","Grã-Bretanha","5"
19525,"ANHEMBI","SP","Brasil","5"
8010,"UOS","","Paquistão","5"
16707,"USJ","","Espanha","5"
5630,"ESEFUPE","PE","Brasil","5"
